,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,2.0500050582338236e-16,0.7880238021047106,0.9147876249536071,0.7225107647464011,0.9287768417426845,0.6166409537697451,1.2506525943888673,0.9099226468843064,0.917166956071845,0.7510265757317857,0.75183935404939,0.7132528804222636,0.7479564954498792,0.7623721327887573,1.0150687364027888,0.6065626412266606,1.038623101216798,0.973181624106498,1.2326420460510445
1,0.6830791106857534,1.5289008366033398e-15,0.7106220785363592,0.638849293661837,0.5884850801355233,0.7158812668401763,1.2135066460992325,0.9819838201161754,0.8283781184441608,0.7701010716631106,0.638868740880291,0.887729320731916,0.7374242152254751,0.9503336005853115,0.7977526122056603,0.9394850251979331,0.7725637194318048,0.7256921480967561,0.8850785739723354
2,1.4025694843473364,1.9944070865134045,7.62391355661942e-16,1.0492583691706021,1.1817350089685466,1.3317372244108259,1.214551829948837,1.345131726250925,1.02913540222469,0.9852501056769535,0.9324646626978905,1.1204769939056267,0.8738642470960487,0.9906088096179626,8.94097096101294,0.7427155100595653,1.160475544728572,1.3157751381754657,1.2072436727549176
3,1.4585754329845715,3.097093215175314,1.4900830816309265,1.9272144181361785e-15,2.0112442467330682,1.2930506963034836,1.8359903001953566,1.9384589877897678,2.2927699349390087,1.3087161247811951,1.7091336442751688,0.9505954566178676,2.36905545954092,1.1607482735284782,2.2172922144001266,2.337011398000249,1.6653093351888597,1.0813868221534777,1.6331975351252102
4,1.5775983136369813,3.6055627072614134,0.8930921060151619,1.3387152040948518,-3.618817365481979e-15,1.5579416264496928,1.0505461281116892,2.0765168468910957,1.1383413843226429,1.3672777758662555,0.9896658675985622,1.1248757693000986,1.0255772130655691,1.1333114131228401,11.286720820169746,1.7159292173267917,1.474720347386835,1.963625193521365,0.9206214358935332
5,1.0195188802008426,1.5051007899509374,0.7412593860788724,0.7589783095256185,0.8047160947146657,6.521823489185466e-16,0.786810743435113,1.5794059377245835,0.9077994756085287,0.8600879742070079,0.9037855694089308,0.5818351149603522,1.0513766411985015,0.8137910205181347,0.8323704072037058,0.7734668500357688,0.6890308920927322,0.8764437567780834,1.050442830067408
6,1.6665454363650862,2.7345852049558,0.9801235261372502,1.509686196220088,0.8546946545623685,1.9560803887751528,4.378622473882752e-16,1.6835751513390746,1.591818492284319,1.8197122456752801,1.0954449844492713,1.7784245166182933,1.3317436115462575,1.298441500941657,17.405566599945505,1.8097280196246195,1.3845035371215686,1.7760115658418518,0.988522150519402
7,0.8757347146866127,2.4335367996347688,0.9060143882696833,0.7400489814651151,1.0506629437180652,0.7565405588368831,0.8609670894756652,3.267199967242677e-15,1.0806646813736915,1.3379305290879584,0.9385529126046513,0.6641070990723786,0.8179759921143166,0.7861601544905461,0.9313880810369958,1.3088753632507872,0.8463385665110067,0.7106859364429956,0.9528680937930768
8,1.0829053559878066,6.6384718326359415,0.8598235726364991,0.8491737809272396,0.9385265011808588,1.1047587030491324,0.9421460585944279,1.1659452462128106,1.1146889583324287e-15,1.1921855551872886,0.5949690613781178,0.8667616744929554,0.6811717122778119,0.6540851492646972,11.097691338597807,0.8100738070702501,0.8031285713453591,1.2012028587806447,0.9048695625813699
9,1.1450849851402614,3.035617135594889,0.7913222176543964,1.1027017315227285,1.063455639856235,0.8158372608839787,0.964486274285792,1.4768799581883754,1.2574417766608508,9.411929860895558e-17,1.0365719716750073,1.0123671981359048,1.0100915149452854,0.9451792992139706,1.2026153069713978,1.3744934204669539,0.7659362245785405,0.8916193454805538,0.7745522560145544
10,1.312052148032039,3.9816930609357817,0.6345786003044328,0.641778367365583,0.6477538582827443,1.107931087784192,0.7142333776725837,1.250068010771018,0.7111034948070157,1.437522664318331,3.642606068187482e-18,0.7879161792014586,0.8675838008242346,0.823530195542021,1.1835610802311844,0.7304158710018495,0.6294059377250526,1.0742553454756958,0.9601518740871374
11,1.7345322443702942,1.7983243670615474,1.630435201566544,0.8337902284849699,2.1914807074441573,1.0383313424385339,1.81829993622161,2.0305998216826127,1.5590466119533444,1.0193526740642822,1.5170775923619422,-5.013940601459681e-16,1.2696706688159283,0.9327544387687021,1.6690848108285776,0.8927501300209347,1.7788100297063194,0.8718783732559431,2.022781733429755
12,1.448501160861426,1.1463354689074408,1.043882473541676,1.1658173025342442,0.909909223051261,1.493293772898857,0.8852318384476267,0.9740877086647184,0.7976949585987226,1.0813559626888802,0.9494249746056586,1.0778748467076928,1.5799891901300647e-16,1.0468470034535917,2.3629822845941453,1.0154862570017258,1.0057862699217859,1.445648905833089,0.7936900310894232
13,1.6985747244144078,0.9175768427474024,1.3611103319635058,1.0638012854762913,1.857291586044029,0.8787041221136892,1.4912223749585503,0.7643187089769359,1.4959042437870238,0.8877309993983248,1.63025049668502,0.6582933063608168,1.3376748279283186,-3.3368093931652535e-16,1.8559964676497538,0.8100065296005385,1.5074698547087848,0.7319587068140514,1.7773255842254523
14,1.1140364610899658,3.9446084672798243,2.309225949568085,2.742196970359505,1.9770989459662447,3.075214365695091,2.359245301527095,3.031178049824778,3.461412027207272,2.996725354728656,1.6240346012561682,2.671620673396654,3.219961158326932,2.2271503307614857,-1.5197836817263041e-15,2.7764485966217944,3.3570911171405498,2.9668779778934598,1.0260672576905772
